feat1,feat2,feat3,feat4,feat5
1.000000000000000000e+00,9.142068169448835935e-01,8.097341885160918018e-01,7.737862891712602442e-01,7.407774613408899533e-01
1.000000000000000000e+00,9.142333500127034496e-01,8.097783825979499861e-01,7.738409165469197770e-01,7.408355541798180566e-01
1.000000000000000000e+00,9.142599102534538780e-01,8.098226966762835932e-01,7.738948881518098455e-01,7.408936347367969244e-01
1.000000000000000000e+00,9.142869955859517228e-01,8.098668590777124976e-01,7.739491118482871856e-01,7.409507694083139473e-01
1.000000000000000000e+00,9.143136197810770582e-01,8.099111704130182998e-01,7.740040094712087315e-01,7.410086561918896031e-01
1.000000000000000000e+00,9.143406591372801318e-01,8.099549645095132089e-01,7.740588034832323050e-01,7.410665946501350243e-01
1.000000000000000000e+00,9.143670327972571732e-01,8.099989377312175609e-01,7.741128965914716442e-01,7.411236896764571425e-01
1.000000000000000000e+00,9.143933138068834898e-01,8.100419170133990043e-01,7.741669343254833358e-01,7.411805238334396861e-01
1.000000000000000000e+00,9.144199336748729534e-01,8.100857905575351570e-01,7.742207935228342386e-01,7.412371702592852607e-01
1.000000000000000000e+00,9.144460596908760008e-01,8.101290155921533342e-01,7.742742362070703654e-01,7.412940303458185332e-01
1.000000000000000000e+00,9.144727122252915841e-01,8.101712781663861218e-01,7.743288165455343153e-01,7.413511255703811864e-01
1.000000000000000000e+00,9.144989094048076028e-01,8.102146305670001603e-01,7.743823289286301259e-01,7.414082652058375800e-01
1.000000000000000000e+00,9.145253685838983237e-01,8.102581689018399924e-01,7.744368142340045669e-01,7.414659071017924985e-01
1.000000000000000000e+00,9.145515092488609721e-01,8.103017401363964423e-01,7.744907568102886719e-01,7.415223090257020422e-01
1.000000000000000000e+00,9.145777886613623009e-01,8.103448191216056085e-01,7.745439758478902537e-01,7.415781694702550109e-01
1.000000000000000000e+00,9.146039147164274352e-01,8.103876375159927425e-01,7.745980106572288859e-01,7.416350764988136612e-01
1.000000000000000000e+00,9.146299796419531392e-01,8.104306781626309242e-01,7.746513039569401515e-01,7.416912737013825474e-01
1.000000000000000000e+00,9.146557924047659105e-01,8.104736029363024397e-01,7.747043515334560704e-01,7.417478475584055042e-01
1.000000000000000000e+00,9.146819602929121551e-01,8.105163959737864410e-01,7.747578384124242934e-01,7.418044549419594569e-01
1.000000000000000000e+00,9.147086498337779759e-01,8.105596943548684097e-01,7.748112266905312628e-01,7.418603457481331986e-01
1.000000000000000000e+00,9.147346568592942262e-01,8.106017889529270048e-01,7.748643660486442819e-01,7.419164373515922950e-01
1.000000000000000000e+00,9.147605840767828456e-01,8.106438999717949789e-01,7.749169340346928614e-01,7.419736052302814411e-01
1.000000000000000000e+00,9.147863189230966974e-01,8.106863463335262088e-01,7.749698693789469628e-01,7.420298416054748047e-01
1.000000000000000000e+00,9.148121465647395256e-01,8.107284787102864154e-01,7.750226352783461392e-01,7.420855024125388999e-01
1.000000000000000000e+00,9.148379712537947350e-01,8.107708116031665524e-01,7.750749715406350937e-01,7.421410971151460867e-01
1.000000000000000000e+00,9.148639561896807493e-01,8.108133791377994948e-01,7.751279581957333242e-01,7.421967444993400331e-01
1.000000000000000000e+00,9.148902802576592830e-01,8.108556445910191091e-01,7.751801491112209064e-01,7.422522231035185714e-01
1.000000000000000000e+00,9.149151409671167912e-01,8.108971003095889474e-01,7.752333451974100509e-01,7.423076305707239086e-01
1.000000000000000000e+00,9.149405687461503733e-01,8.109391543271337044e-01,7.752851906720276132e-01,7.423620716124993413e-01
1.000000000000000000e+00,9.149661742887066351e-01,8.109813923134381319e-01,7.753372867880871100e-01,7.424166442935237198e-01
1.000000000000000000e+00,9.149919782460410600e-01,8.110227340867482981e-01,7.753892700378760550e-01,7.424716587248939570e-01
1.000000000000000000e+00,9.150178520862057852e-01,8.110651397049307709e-01,7.754409579268047858e-01,7.425270167992020776e-01
1.000000000000000000e+00,9.150433664665494904e-01,8.111067172914028234e-01,7.754924852398530355e-01,7.425815176661857420e-01
1.000000000000000000e+00,9.150689909444663650e-01,8.111489277930350461e-01,7.755438829097949238e-01,7.426371870531781605e-01
1.000000000000000000e+00,9.150943026545583781e-01,8.111910889608368036e-01,7.755956815806067661e-01,7.426926172589841668e-01
1.000000000000000000e+00,9.151196637395500044e-01,8.112321969592256599e-01,7.756465611499196999e-01,7.427472894100901613e-01
1.000000000000000000e+00,9.151454064158526247e-01,8.112737701768086840e-01,7.756983354600791580e-01,7.428019980619986473e-01
1.000000000000000000e+00,9.151702301730217926e-01,8.113145701322105330e-01,7.757500162219133077e-01,7.428556241334758337e-01
1.000000000000000000e+00,9.151948989515820143e-01,8.113557394974497683e-01,7.758016801539761031e-01,7.429102473476252300e-01
1.000000000000000000e+00,9.152198154086893522e-01,8.113979309013431562e-01,7.758527466199993672e-01,7.429647065521484128e-01
1.000000000000000000e+00,9.152445452767891121e-01,8.114395006428539725e-01,7.759034085894889188e-01,7.430189467762462474e-01
1.000000000000000000e+00,9.152702022567634765e-01,8.114806369466298630e-01,7.759547938322325367e-01,7.430733654286882928e-01
1.000000000000000000e+00,9.152948875786144356e-01,8.115213587434203513e-01,7.760060314799417380e-01,7.431278703825682230e-01
1.000000000000000000e+00,9.153198208327482099e-01,8.115623399201221666e-01,7.760569804437007502e-01,7.431825248925580940e-01
1.000000000000000000e+00,9.153446357092634988e-01,8.116027083640600104e-01,7.761072922532847862e-01,7.432368916443248263e-01
1.000000000000000000e+00,9.153696504250494748e-01,8.116439490485169994e-01,7.761577719460270863e-01,7.432906293032671696e-01
1.000000000000000000e+00,9.153943002230698900e-01,8.116849409875158683e-01,7.762085384555073020e-01,7.433449768268027835e-01
1.000000000000000000e+00,9.154194722698736353e-01,8.117253347639438177e-01,7.762590213736915157e-01,7.433985572112361551e-01
1.000000000000000000e+00,9.154442125813990749e-01,8.117656872053147232e-01,7.763097840857299259e-01,7.434529004479801806e-01
1.000000000000000000e+00,9.154692084116489159e-01,8.118064670442486364e-01,7.763607033929551537e-01,7.435066142503903297e-01
1.000000000000000000e+00,9.154937022439401106e-01,8.118474959652149936e-01,7.764109649892741993e-01,7.435598247015459128e-01
1.000000000000000000e+00,9.155187933845780890e-01,8.118882084204004368e-01,7.764615185439663891e-01,7.436136475163210857e-01
1.000000000000000000e+00,9.155431917202246916e-01,8.119292104410181787e-01,7.765122515739033560e-01,7.436664312663111565e-01
1.000000000000000000e+00,9.155674958273605224e-01,8.119693129040591595e-01,7.765631679173201629e-01,7.437200239715436867e-01
1.000000000000000000e+00,9.155924861656289382e-01,8.120099252059189698e-01,7.766135496077513078e-01,7.437739839901352790e-01
1.000000000000000000e+00,9.156169889835411579e-01,8.120499550134869793e-01,7.766639736359336466e-01,7.438268167918002938e-01
1.000000000000000000e+00,9.156416510838538692e-01,8.120904460209494857e-01,7.767134175128852513e-01,7.438797874144760236e-01
1.000000000000000000e+00,9.156660047658460311e-01,8.121307210186043957e-01,7.767635491626204702e-01,7.439321765096116312e-01
1.000000000000000000e+00,9.156905561886381495e-01,8.121709830791559170e-01,7.768136764669358874e-01,7.439847984019661853e-01
1.000000000000000000e+00,9.157147520471786706e-01,8.122108840242951988e-01,7.768630160138302321e-01,7.440381654997368921e-01
1.000000000000000000e+00,9.157390197139260168e-01,8.122512437551245856e-01,7.769131049894312246e-01,7.440905022408619285e-01
1.000000000000000000e+00,9.157636597867568895e-01,8.122918124945339713e-01,7.769622711787049774e-01,7.441432996617960427e-01
1.000000000000000000e+00,9.157875223788800589e-01,8.123317531612798126e-01,7.770113417898916186e-01,7.441956278842341010e-01
1.000000000000000000e+00,9.158111990825327231e-01,8.123711799372261844e-01,7.770607989112238156e-01,7.442479134391021267e-01
1.000000000000000000e+00,9.158355502517064872e-01,8.124113479888289691e-01,7.771104574029950030e-01,7.443002444370101500e-01
1.000000000000000000e+00,9.158594799229459182e-01,8.124511080358873816e-01,7.771601876615532589e-01,7.443526634117176854e-01
1.000000000000000000e+00,9.158833667397874301e-01,8.124902389570407557e-01,7.772091043915310138e-01,7.444044616381393364e-01
1.000000000000000000e+00,9.159076120680846866e-01,8.125300324794848539e-01,7.772583591909250078e-01,7.444561612706136478e-01
1.000000000000000000e+00,9.159315210942501340e-01,8.125692267055851792e-01,7.773056885588925935e-01,7.445079142374197989e-01
1.000000000000000000e+00,9.159549892928308124e-01,8.126088880884437815e-01,7.773547425281505108e-01,7.445607808783549775e-01
1.000000000000000000e+00,9.159788999777701557e-01,8.126481943532839480e-01,7.774037565734001065e-01,7.446129351993008294e-01
1.000000000000000000e+00,9.160025661656886475e-01,8.126877458816418320e-01,7.774527822072568872e-01,7.446642762933320947e-01
1.000000000000000000e+00,9.160261364166679687e-01,8.127273444239541123e-01,7.775016097153641947e-01,7.447152896453154147e-01
1.000000000000000000e+00,9.160502175589004814e-01,8.127670345541031516e-01,7.775502782751897435e-01,7.447666554295970798e-01
1.000000000000000000e+00,9.160737735529147496e-01,8.128070178852531136e-01,7.775991149004440883e-01,7.448181527034150040e-01
1.000000000000000000e+00,9.160976560344392672e-01,8.128460060096851514e-01,7.776479850931393711e-01,7.448695646037366558e-01
1.000000000000000000e+00,9.161213231952158864e-01,8.128848533640983254e-01,7.776962820802908460e-01,7.449213393331034494e-01
1.000000000000000000e+00,9.161451165372418437e-01,8.129238482813563316e-01,7.777446361820806731e-01,7.449728210097058545e-01
1.000000000000000000e+00,9.161683828160185339e-01,8.129624023958879064e-01,7.777928426273152951e-01,7.450242864272348386e-01
1.000000000000000000e+00,9.161917977602479501e-01,8.130012026604844788e-01,7.778408692852490924e-01,7.450757511343049089e-01
1.000000000000000000e+00,9.162157534917427792e-01,8.130403672214853161e-01,7.778885883677265634e-01,7.451263542624683156e-01
1.000000000000000000e+00,9.162394982657207088e-01,8.130792316611804571e-01,7.779372525953873740e-01,7.451774630646748054e-01
1.000000000000000000e+00,9.162634936917466444e-01,8.131178469246315155e-01,7.779853249123619419e-01,7.452289961748489455e-01
1.000000000000000000e+00,9.162865140228367844e-01,8.131565728965074458e-01,7.780331021390819446e-01,7.452798791637784692e-01
1.000000000000000000e+00,9.163096696773229688e-01,8.131951649090879419e-01,7.780811247965070399e-01,7.453304114259498014e-01
1.000000000000000000e+00,9.163331216915533428e-01,8.132335854002874509e-01,7.781288262577028547e-01,7.453811045886826747e-01
1.000000000000000000e+00,9.163562816642649711e-01,8.132714337447446429e-01,7.781776213955204913e-01,7.454314274425586362e-01
1.000000000000000000e+00,9.163792868191260599e-01,8.133101099069998119e-01,7.782254788091671482e-01,7.454817636648397583e-01
1.000000000000000000e+00,9.164026960907046826e-01,8.133480600910528713e-01,7.782726633111154424e-01,7.455324132612597410e-01
1.000000000000000000e+00,9.164259467632278611e-01,8.133864842069629120e-01,7.783201215375703530e-01,7.455829360180608045e-01
1.000000000000000000e+00,9.164486172631401972e-01,8.134250936409264110e-01,7.783679008561018575e-01,7.456334219005464892e-01
1.000000000000000000e+00,9.164718877925901452e-01,8.134627726832949213e-01,7.784160762484065854e-01,7.456839213287569379e-01
1.000000000000000000e+00,9.164948256943589167e-01,8.135009077618017281e-01,7.784638730251087768e-01,7.457342536792078702e-01
1.000000000000000000e+00,9.165183846860415207e-01,8.135387361607731016e-01,7.785113163470156472e-01,7.457846469171728332e-01
1.000000000000000000e+00,9.165414465750046924e-01,8.135769126075312885e-01,7.785587519814516355e-01,7.458349944962306965e-01
1.000000000000000000e+00,9.165649673563186495e-01,8.136149096270383074e-01,7.786057473781855531e-01,7.458843531176482244e-01
1.000000000000000000e+00,9.165885348708030511e-01,8.136524059761153227e-01,7.786531261942112314e-01,7.459348036177211316e-01
1.000000000000000000e+00,9.166112706682614242e-01,8.136895871970667438e-01,7.787006573104465756e-01,7.459842389477183699e-01
1.000000000000000000e+00,9.166341035857654695e-01,8.137274814970835157e-01,7.787477817954561177e-01,7.460341038600619701e-01
1.000000000000000000e+00,9.166566390460447744e-01,8.137655265169296825e-01,7.787942222495364275e-01,7.460832482900783269e-01
1.000000000000000000e+00,9.166793899729923645e-01,8.138030364187301968e-01,7.788409437077329356e-01,7.461325496516014733e-01
1.000000000000000000e+00,9.167022868584554507e-01,8.138399068537165437e-01,7.788881707884530714e-01,7.461818597559366495e-01
1.000000000000000000e+00,9.167252948895068254e-01,8.138774087121581902e-01,7.789348320681322990e-01,7.462313060605769710e-01
1.000000000000000000e+00,9.167480796869559301e-01,8.139144009545140612e-01,7.789811628479101913e-01,7.462800129438044161e-01
1.000000000000000000e+00,9.167707985664275139e-01,8.139517168607510733e-01,7.790280949057761806e-01,7.463291501444431209e-01
1.000000000000000000e+00,9.167930562720113530e-01,8.139887059779359335e-01,7.790750377516106884e-01,7.463777004696205974e-01
1.000000000000000000e+00,9.168158916011138748e-01,8.140270019632978027e-01,7.791214225190727927e-01,7.464270119565116213e-01
1.000000000000000000e+00,9.168384193674370408e-01,8.140640356748174433e-01,7.791673270841565913e-01,7.464764518684074979e-01
1.000000000000000000e+00,9.168609925379099801e-01,8.141013222467180510e-01,7.792134833970063568e-01,7.465250977811691557e-01
1.000000000000000000e+00,9.168834287421921969e-01,8.141387247111724346e-01,7.792595571478634353e-01,7.465734925160172342e-01
1.000000000000000000e+00,9.169056699223931961e-01,8.141755769573514323e-01,7.793060985750490666e-01,7.466220200337657653e-01
1.000000000000000000e+00,9.169274955005852767e-01,8.142130718013030899e-01,7.793523197815495074e-01,7.466705787676644057e-01
1.000000000000000000e+00,9.169494861352293080e-01,8.142500468509158429e-01,7.793980318278893593e-01,7.467192766368530021e-01
1.000000000000000000e+00,9.169716438713483297e-01,8.142871371745532549e-01,7.794442181315467399e-01,7.467676631488582295e-01
1.000000000000000000e+00,9.169937162392052254e-01,8.143244542293923693e-01,7.794900741956363177e-01,7.468171705334507582e-01
1.000000000000000000e+00,9.170158719364358557e-01,8.143607570242272775e-01,7.795361871625527961e-01,7.468653719840973038e-01
1.000000000000000000e+00,9.170380478793834778e-01,8.143975443840993922e-01,7.795816355579048285e-01,7.469130342740498696e-01
1.000000000000000000e+00,9.170601306862053992e-01,8.144343391298128898e-01,7.796275231768889924e-01,7.469614979355883033e-01
1.000000000000000000e+00,9.170819722517100647e-01,8.144707914492667067e-01,7.796727025896105223e-01,7.470095611408943403e-01
1.000000000000000000e+00,9.171042264629256646e-01,8.145077350794316384e-01,7.797181891417680477e-01,7.470589600289742060e-01
1.000000000000000000e+00,9.171265848159589895e-01,8.145444612404648677e-01,7.797640630632284298e-01,7.471070504232867338e-01
1.000000000000000000e+00,9.171484203469415508e-01,8.145812233377680567e-01,7.798090633249689096e-01,7.471552643719596709e-01
1.000000000000000000e+00,9.171706079175950821e-01,8.146173756270718158e-01,7.798540930282417127e-01,7.472028401579263734e-01
1.000000000000000000e+00,9.171930261786588323e-01,8.146532299600036664e-01,7.798994540918863239e-01,7.472506799345267625e-01
1.000000000000000000e+00,9.172150123075697437e-01,8.146889022273177128e-01,7.799443294217632827e-01,7.472978836555872473e-01
1.000000000000000000e+00,9.172369519824282724e-01,8.147252442787582538e-01,7.799890051843317851e-01,7.473453472197953973e-01
1.000000000000000000e+00,9.172585658552333543e-01,8.147608720054251297e-01,7.800342248921553479e-01,7.473931955592135745e-01
1.000000000000000000e+00,9.172804802143358360e-01,8.147970576282312916e-01,7.800793743017402360e-01,7.474410330883094478e-01
1.000000000000000000e+00,9.173017041821247552e-01,8.148330422188806432e-01,7.801244685410805291e-01,7.474884937107294514e-01
1.000000000000000000e+00,9.173233257863385726e-01,8.148684331487063837e-01,7.801689017922858183e-01,7.475367263808397889e-01
1.000000000000000000e+00,9.173455495630125078e-01,8.149048511450155408e-01,7.802137033545830658e-01,7.475845219709018608e-01
1.000000000000000000e+00,9.173672650914368454e-01,8.149413849099527152e-01,7.802580456898559058e-01,7.476317284232141258e-01
1.000000000000000000e+00,9.173888385616384422e-01,8.149769475119030826e-01,7.803024172420973681e-01,7.476788462568998428e-01
1.000000000000000000e+00,9.174104014098518611e-01,8.150131035623441322e-01,7.803459035922563070e-01,7.477268459401715806e-01
1.000000000000000000e+00,9.174318442787444683e-01,8.150490717678723351e-01,7.803909001440614279e-01,7.477739626543117302e-01
1.000000000000000000e+00,9.174535641789768325e-01,8.150853912947533253e-01,7.804346620126997314e-01,7.478206266539515479e-01
1.000000000000000000e+00,9.174751342799372100e-01,8.151212239104180801e-01,7.804790061062244488e-01,7.478678382890657783e-01
1.000000000000000000e+00,9.174964892257737592e-01,8.151567185061722176e-01,7.805226500653453803e-01,7.479142017661458697e-01
1.000000000000000000e+00,9.175180715483566285e-01,8.151924324828981883e-01,7.805668851710646505e-01,7.479610839847206094e-01
1.000000000000000000e+00,9.175397096920270279e-01,8.152280761294664613e-01,7.806113163879845329e-01,7.480084064620298179e-01
1.000000000000000000e+00,9.175611772728810012e-01,8.152636446987853169e-01,7.806552562108072246e-01,7.480550458884476228e-01
1.000000000000000000e+00,9.175817317827422714e-01,8.152988232488808107e-01,7.806990735217538280e-01,7.481019103727075681e-01
1.000000000000000000e+00,9.176029856738894264e-01,8.153343389894387450e-01,7.807437162680695986e-01,7.481484816566610352e-01
1.000000000000000000e+00,9.176245246221740315e-01,8.153700367448224462e-01,7.807878875461755630e-01,7.481949083353073293e-01
1.000000000000000000e+00,9.176460445514260655e-01,8.154050833393047260e-01,7.808319929866839315e-01,7.482416102693008053e-01
1.000000000000000000e+00,9.176673169877879177e-01,8.154406858789189361e-01,7.808753988179210070e-01,7.482881810871203632e-01
1.000000000000000000e+00,9.176886783531943426e-01,8.154757805785461944e-01,7.809193323659204822e-01,7.483343608154959803e-01
1.000000000000000000e+00,9.177098851774135868e-01,8.155110856768782446e-01,7.809630845658440679e-01,7.483803948965609409e-01
1.000000000000000000e+00,9.177309785795481067e-01,8.155463232085252701e-01,7.810067009846545227e-01,7.484259526743821667e-01
1.000000000000000000e+00,9.177522527828025911e-01,8.155813694864195718e-01,7.810503259336055715e-01,7.484715715444338890e-01
1.000000000000000000e+00,9.177734880347128144e-01,8.156168833295148746e-01,7.810939287735528813e-01,7.485175977571461026e-01
1.000000000000000000e+00,9.177944753137969869e-01,8.156521536695130470e-01,7.811375818042033403e-01,7.485636614565683855e-01
1.000000000000000000e+00,9.178156358807277870e-01,8.156867561819753920e-01,7.811813343057233405e-01,7.486099547141088495e-01
1.000000000000000000e+00,9.178368353084629394e-01,8.157217520827197976e-01,7.812252271204366272e-01,7.486560324546533973e-01
1.000000000000000000e+00,9.178577231597837560e-01,8.157571279037210132e-01,7.812688287983410307e-01,7.487014907771482042e-01
1.000000000000000000e+00,9.178788319999773293e-01,8.157921970442518766e-01,7.813117597058891750e-01,7.487478820777859756e-01
1.000000000000000000e+00,9.178991681625803256e-01,8.158265410929462780e-01,7.813553797850554261e-01,7.487935022519948136e-01
1.000000000000000000e+00,9.179202891090870731e-01,8.158615139138895023e-01,7.813979695738877407e-01,7.488390961958595327e-01
1.000000000000000000e+00,9.179410529382986406e-01,8.158958986050766082e-01,7.814406737070082043e-01,7.488844581501006292e-01
1.000000000000000000e+00,9.179619364894722189e-01,8.159304692189013331e-01,7.814838256694845997e-01,7.489299049601615410e-01
1.000000000000000000e+00,9.179825128346495999e-01,8.159652150950652549e-01,7.815266769032802596e-01,7.489761328285431397e-01
1.000000000000000000e+00,9.180032669486976049e-01,8.159998060909159356e-01,7.815698994983303338e-01,7.490213051239894559e-01
1.000000000000000000e+00,9.180241734076410864e-01,8.160340618232964083e-01,7.816125416365303780e-01,7.490671030100715111e-01
1.000000000000000000e+00,9.180447733983675418e-01,8.160682924281745798e-01,7.816552440696654669e-01,7.491126047103041641e-01
1.000000000000000000e+00,9.180652430567691757e-01,8.161026124217268807e-01,7.816982635906997157e-01,7.491577337874282261e-01
1.000000000000000000e+00,9.180864237044803478e-01,8.161369551679980017e-01,7.817405519143347803e-01,7.492030116617285351e-01
1.000000000000000000e+00,9.181069326959593324e-01,8.161718001105104925e-01,7.817833326052324727e-01,7.492480470300859619e-01
1.000000000000000000e+00,9.181274644056700573e-01,8.162060758325591081e-01,7.818259740589029727e-01,7.492930809704770878e-01
1.000000000000000000e+00,9.181481091499237301e-01,8.162396936825487836e-01,7.818685258160203988e-01,7.493384690480261456e-01
1.000000000000000000e+00,9.181686293056494641e-01,8.162738826129544156e-01,7.819114967268250282e-01,7.493834002330800326e-01
1.000000000000000000e+00,9.181891565539969102e-01,8.163073677053874766e-01,7.819542600729219028e-01,7.494282734892807607e-01
1.000000000000000000e+00,9.182097862972260494e-01,8.163416615534618836e-01,7.819963153382172294e-01,7.494725298750363196e-01
1.000000000000000000e+00,9.182301471342506627e-01,8.163758641229292845e-01,7.820387425318980901e-01,7.495175913731247919e-01
1.000000000000000000e+00,9.182507935559813816e-01,8.164101280310499531e-01,7.820813170754584709e-01,7.495620671676760383e-01
1.000000000000000000e+00,9.182712948394725627e-01,8.164445934817309292e-01,7.821235707238339829e-01,7.496068267276539965e-01
1.000000000000000000e+00,9.182917864980502110e-01,8.164777229815866066e-01,7.821658361538662563e-01,7.496511501326338367e-01
1.000000000000000000e+00,9.183122429581904722e-01,8.165118117331154890e-01,7.822077538961687004e-01,7.496955817455772664e-01
1.000000000000000000e+00,9.183324903100699155e-01,8.165458208394636985e-01,7.822498128905898129e-01,7.497399085682284747e-01
1.000000000000000000e+00,9.183527850479646926e-01,8.165794295489271493e-01,7.822921994835383419e-01,7.497843276371428667e-01
1.000000000000000000e+00,9.183733439687483679e-01,8.166134024421614068e-01,7.823335776044567647e-01,7.498285372418648231e-01
1.000000000000000000e+00,9.183935842461043997e-01,8.166464585738547610e-01,7.823751957806138746e-01,7.498734557414210578e-01
1.000000000000000000e+00,9.184141671740876367e-01,8.166802067477693106e-01,7.824167401321223680e-01,7.499181291924827963e-01
1.000000000000000000e+00,9.184343506706382776e-01,8.167138390446706531e-01,7.824583583818024435e-01,7.499625781501596533e-01
1.000000000000000000e+00,9.184543951384033234e-01,8.167471201946533421e-01,7.825003695228834877e-01,7.500068225841295400e-01
1.000000000000000000e+00,9.184743914937611997e-01,8.167804014775830179e-01,7.825419197400375060e-01,7.500512245767149144e-01
1.000000000000000000e+00,9.184941827531029057e-01,8.168136055073992319e-01,7.825835508149555642e-01,7.500950313653234058e-01
1.000000000000000000e+00,9.185141747752483266e-01,8.168468927238277111e-01,7.826252877513919515e-01,7.501392149203515158e-01
1.000000000000000000e+00,9.185342968158169974e-01,8.168802366312352126e-01,7.826670063720431170e-01,7.501834096301217558e-01
1.000000000000000000e+00,9.185545527417080525e-01,8.169140644139546437e-01,7.827083360577580251e-01,7.502276622802134254e-01
1.000000000000000000e+00,9.185742366287782401e-01,8.169471345507999249e-01,7.827502150513400148e-01,7.502715836024158591e-01
1.000000000000000000e+00,9.185939890011038944e-01,8.169801811046004669e-01,7.827916591605499352e-01,7.503151248353707725e-01
1.000000000000000000e+00,9.186140642854250249e-01,8.170130077309938343e-01,7.828324586030488419e-01,7.503585753794488333e-01
1.000000000000000000e+00,9.186336963540618905e-01,8.170464713174344640e-01,7.828738575412919065e-01,7.504023416956216996e-01
1.000000000000000000e+00,9.186534493968756543e-01,8.170800383572333070e-01,7.829143143536181348e-01,7.504458549583833404e-01
1.000000000000000000e+00,9.186735983763018032e-01,8.171131822569703829e-01,7.829554567626382244e-01,7.504890479340534659e-01
1.000000000000000000e+00,9.186929541488539908e-01,8.171466155999561609e-01,7.829952537618490860e-01,7.505321426742206370e-01
1.000000000000000000e+00,9.187127244800471493e-01,8.171793759776952992e-01,7.830358030475228492e-01,7.505753543063533595e-01
1.000000000000000000e+00,9.187323200695789449e-01,8.172121738881512609e-01,7.830769635624894587e-01,7.506183607645728895e-01
1.000000000000000000e+00,9.187522736496692710e-01,8.172438717944228159e-01,7.831183570315833897e-01,7.506617889007034528e-01
1.000000000000000000e+00,9.187725008103136970e-01,8.172763541692033007e-01,7.831589953841512353e-01,7.507053274427143430e-01
1.000000000000000000e+00,9.187924339682301822e-01,8.173090086226814099e-01,7.832000508972124520e-01,7.507483383942632482e-01
1.000000000000000000e+00,9.188124146702082440e-01,8.173414662499332017e-01,7.832405392325744176e-01,7.507918851095732871e-01
1.000000000000000000e+00,9.188317937984195050e-01,8.173740168488888846e-01,7.832819776938325651e-01,7.508347789050956456e-01
1.000000000000000000e+00,9.188516030408686586e-01,8.174068325861627571e-01,7.833223496587163881e-01,7.508777659483188982e-01
1.000000000000000000e+00,9.188713032516694357e-01,8.174390651412192232e-01,7.833629204610933483e-01,7.509207015476652147e-01
1.000000000000000000e+00,9.188905550242577602e-01,8.174713256593775235e-01,7.834027793932152317e-01,7.509638204258411998e-01
1.000000000000000000e+00,9.189099057679857019e-01,8.175042701957334623e-01,7.834431895708898752e-01,7.510065367462432917e-01
1.000000000000000000e+00,9.189291785864732720e-01,8.175367781969986591e-01,7.834835955278689479e-01,7.510496827935272401e-01
1.000000000000000000e+00,9.189486738108362252e-01,8.175692654472601628e-01,7.835234176290430952e-01,7.510926933113328818e-01
1.000000000000000000e+00,9.189682996851917807e-01,8.176018993395078871e-01,7.835631580318125344e-01,7.511353540733129996e-01
1.000000000000000000e+00,9.189876474258662498e-01,8.176346527524237517e-01,7.836031297151282438e-01,7.511783348811162941e-01
1.000000000000000000e+00,9.190071103251474804e-01,8.176667560794153022e-01,7.836435313357227317e-01,7.512211128708018437e-01
1.000000000000000000e+00,9.190264534105850869e-01,8.176989222026851412e-01,7.836843498323013968e-01,7.512643672228948022e-01
1.000000000000000000e+00,9.190459586033353778e-01,8.177314047692906263e-01,7.837248097980853423e-01,7.513070335004922162e-01
1.000000000000000000e+00,9.190659888580711145e-01,8.177641776627317949e-01,7.837649217901988541e-01,7.513495416930489057e-01
1.000000000000000000e+00,9.190852063639376457e-01,8.177962348828394790e-01,7.838044295848740628e-01,7.513924307050046103e-01
1.000000000000000000e+00,9.191040768232304758e-01,8.178285118260120168e-01,7.838445450908513301e-01,7.514346216348442020e-01
1.000000000000000000e+00,9.191228922979564064e-01,8.178604913696487788e-01,7.838847177707907177e-01,7.514766619564912098e-01
1.000000000000000000e+00,9.191421061293684192e-01,8.178923824930255382e-01,7.839242467134275305e-01,7.515195642661652853e-01
1.000000000000000000e+00,9.191619257049044034e-01,8.179243374678928369e-01,7.839637978010139951e-01,7.515612851905698610e-01
1.000000000000000000e+00,9.191815434304649868e-01,8.179562279594139174e-01,7.840034490653960964e-01,7.516037569801721219e-01
1.000000000000000000e+00,9.192007021483077356e-01,8.179879269073113690e-01,7.840428105240225820e-01,7.516459431988199436e-01
1.000000000000000000e+00,9.192197838127157405e-01,8.180193608491933555e-01,7.840823025553746994e-01,7.516883574534600765e-01
1.000000000000000000e+00,9.192389195811552227e-01,8.180508793001499690e-01,7.841219891926886065e-01,7.517302599362558624e-01
1.000000000000000000e+00,9.192582248779002096e-01,8.180822916677099599e-01,7.841617968601518607e-01,7.517720591337359037e-01
1.000000000000000000e+00,9.192772594092418759e-01,8.181138811849758552e-01,7.842009487993657491e-01,7.518135369539111768e-01
1.000000000000000000e+00,9.192963073795697992e-01,8.181458782905255411e-01,7.842404156734255061e-01,7.518552044255307765e-01
1.000000000000000000e+00,9.193150251942615592e-01,8.181779224454888144e-01,7.842799000961911959e-01,7.518976860104005233e-01
1.000000000000000000e+00,9.193341642198540331e-01,8.182092836815854087e-01,7.843196554996931802e-01,7.519393568155733343e-01
1.000000000000000000e+00,9.193530968001321080e-01,8.182412869473214556e-01,7.843599134903020964e-01,7.519810912945855685e-01
1.000000000000000000e+00,9.193720048245757059e-01,8.182728002591768135e-01,7.843994334953210412e-01,7.520225715129870148e-01
1.000000000000000000e+00,9.193911730894276380e-01,8.183039611106761591e-01,7.844387287821665833e-01,7.520645381038586486e-01
1.000000000000000000e+00,9.194096343992861353e-01,8.183354282396148038e-01,7.844779306089054716e-01,7.521059856199258098e-01
